episode,score,length,terminated,truncated,reason,timestamp,epsilon
399,-45.3215,1000,False,True,sleep,2026-05-17T21:38:38,0.1
400,-17.4597,87,True,False,crash,2026-05-17T21:38:38,0.1
401,190.9154,807,True,False,landing,2026-05-17T21:38:42,0.1
402,170.3974,855,True,False,landing,2026-05-17T21:38:47,0.1
403,144.1765,851,True,False,landing,2026-05-17T21:38:50,0.1
404,-48.4993,1000,False,True,sleep,2026-05-17T21:38:55,0.1
405,-37.911,1000,False,True,sleep,2026-05-17T21:39:00,0.1
406,12.8821,1000,False,True,sleep,2026-05-17T21:39:06,0.1
407,-44.2652,1000,False,True,sleep,2026-05-17T21:39:11,0.1
408,142.2511,924,True,False,landing,2026-05-17T21:39:16,0.1
409,-13.2485,1000,False,True,sleep,2026-05-17T21:39:22,0.1
410,228.1855,991,True,False,landing,2026-05-17T21:39:27,0.1
411,205.7134,808,True,False,crash,2026-05-17T21:39:30,0.1
412,-22.8518,1000,False,True,sleep,2026-05-17T21:39:36,0.1
413,-0.3343,1000,False,True,sleep,2026-05-17T21:39:41,0.1
414,155.0305,863,True,False,landing,2026-05-17T21:39:45,0.1
415,168.3241,550,True,False,crash,2026-05-17T21:39:47,0.1
416,-20.0906,1000,False,True,sleep,2026-05-17T21:39:52,0.1
417,13.122,1000,False,True,sleep,2026-05-17T21:39:57,0.1
418,164.4732,844,True,False,landing,2026-05-17T21:40:01,0.1
419,24.0937,1000,False,True,sleep,2026-05-17T21:40:06,0.1
420,237.8058,474,True,False,crash,2026-05-17T21:40:08,0.1
421,250.8192,540,True,False,landing,2026-05-17T21:40:10,0.1
422,121.1825,782,True,False,landing,2026-05-17T21:40:14,0.1
423,178.5201,834,True,False,landing,2026-05-17T21:40:17,0.1
424,148.6949,945,True,False,landing,2026-05-17T21:40:22,0.1
425,-146.8055,534,True,False,out_of_view,2026-05-17T21:40:24,0.1
426,193.4466,764,True,False,landing,2026-05-17T21:40:27,0.1
427,190.8888,667,True,False,landing,2026-05-17T21:40:30,0.1
428,178.5516,811,True,False,landing,2026-05-17T21:40:34,0.1
429,-31.225,1000,False,True,sleep,2026-05-17T21:40:39,0.1
430,-3.3697,1000,False,True,sleep,2026-05-17T21:40:45,0.1
431,-8.8053,1000,False,True,sleep,2026-05-17T21:40:50,0.1
432,144.3866,842,True,False,landing,2026-05-17T21:40:54,0.1
433,250.7384,454,True,False,landing,2026-05-17T21:40:55,0.1
434,146.4508,819,True,False,landing,2026-05-17T21:40:59,0.1
435,-15.3003,1000,False,True,sleep,2026-05-17T21:41:04,0.1
436,20.2141,1000,False,True,sleep,2026-05-17T21:41:09,0.1
437,-62.4281,1000,False,True,sleep,2026-05-17T21:41:14,0.1
438,-6.2825,1000,False,True,sleep,2026-05-17T21:41:20,0.1
439,14.1871,1000,False,True,sleep,2026-05-17T21:41:25,0.1
440,223.5158,418,True,False,landing,2026-05-17T21:41:26,0.1
441,-6.3578,1000,False,True,sleep,2026-05-17T21:41:32,0.1
442,-73.0342,1000,False,True,sleep,2026-05-17T21:41:37,0.1
443,166.1884,795,True,False,landing,2026-05-17T21:41:40,0.1
444,129.1222,899,True,False,landing,2026-05-17T21:41:44,0.1
445,154.5596,782,True,False,landing,2026-05-17T21:41:48,0.1
446,160.8234,410,True,False,crash,2026-05-17T21:41:49,0.1
447,-22.4195,1000,False,True,sleep,2026-05-17T21:41:54,0.1
448,6.7583,1000,False,True,sleep,2026-05-17T21:41:59,0.1
449,-20.0508,1000,False,True,sleep,2026-05-17T21:42:04,0.1
450,183.6331,591,True,False,landing,2026-05-17T21:42:06,0.1
451,199.5292,567,True,False,landing,2026-05-17T21:42:08,0.1
452,202.0768,710,True,False,landing,2026-05-17T21:42:11,0.1
453,6.3799,1000,False,True,sleep,2026-05-17T21:42:14,0.1
454,158.8778,926,True,False,landing,2026-05-17T21:42:19,0.1
455,163.5827,698,True,False,landing,2026-05-17T21:42:22,0.1
456,123.9078,911,True,False,landing,2026-05-17T21:42:26,0.1
457,240.8376,567,True,False,landing,2026-05-17T21:42:27,0.1
458,-233.7648,858,True,False,out_of_view,2026-05-17T21:42:31,0.1
459,10.874,1000,False,True,sleep,2026-05-17T21:42:36,0.1
460,233.5776,552,True,False,landing,2026-05-17T21:42:38,0.1
461,42.6976,1000,False,True,sleep,2026-05-17T21:42:44,0.1
462,143.9289,836,True,False,landing,2026-05-17T21:42:48,0.1
463,212.4805,591,True,False,landing,2026-05-17T21:42:50,0.1
464,260.5802,578,True,False,crash,2026-05-17T21:42:52,0.1
465,162.2724,722,True,False,landing,2026-05-17T21:42:55,0.1
466,239.6824,452,True,False,landing,2026-05-17T21:42:56,0.1
467,180.3774,680,True,False,landing,2026-05-17T21:42:59,0.1
468,226.7835,687,True,False,landing,2026-05-17T21:43:01,0.1
469,195.7973,717,True,False,landing,2026-05-17T21:43:04,0.1
470,-213.4595,862,True,False,out_of_view,2026-05-17T21:43:08,0.1
471,129.8585,834,True,False,landing,2026-05-17T21:43:12,0.1
472,276.837,407,True,False,landing,2026-05-17T21:43:13,0.1
473,1.4438,1000,False,True,sleep,2026-05-17T21:43:19,0.1
474,150.826,832,True,False,landing,2026-05-17T21:43:23,0.1
475,194.387,463,True,False,landing,2026-05-17T21:43:24,0.1
476,215.1632,695,True,False,landing,2026-05-17T21:43:27,0.1
477,32.336,1000,False,True,sleep,2026-05-17T21:43:32,0.1
478,-234.2936,704,True,False,crash,2026-05-17T21:43:34,0.1
479,204.5721,572,True,False,landing,2026-05-17T21:43:36,0.1
480,225.441,429,True,False,landing,2026-05-17T21:43:37,0.1
481,213.6124,429,True,False,landing,2026-05-17T21:43:38,0.1
482,19.3289,1000,False,True,sleep,2026-05-17T21:43:44,0.1
483,190.827,675,True,False,landing,2026-05-17T21:43:46,0.1
484,183.1507,606,True,False,landing,2026-05-17T21:43:49,0.1
485,214.4181,830,True,False,landing,2026-05-17T21:43:52,0.1
486,167.5346,867,True,False,landing,2026-05-17T21:43:56,0.1
487,173.0578,647,True,False,landing,2026-05-17T21:43:58,0.1
488,182.701,721,True,False,landing,2026-05-17T21:44:01,0.1
489,206.1887,636,True,False,landing,2026-05-17T21:44:03,0.1
490,224.9443,688,True,False,landing,2026-05-17T21:44:06,0.1
491,37.5659,1000,False,True,sleep,2026-05-17T21:44:12,0.1
492,166.892,915,True,False,landing,2026-05-17T21:44:17,0.1
493,207.9484,671,True,False,landing,2026-05-17T21:44:20,0.1
494,237.4453,480,True,False,landing,2026-05-17T21:44:22,0.1
495,69.4048,1000,False,True,sleep,2026-05-17T21:44:27,0.1
496,-0.5687,101,True,False,crash,2026-05-17T21:44:27,0.1
497,156.9913,928,True,False,landing,2026-05-17T21:44:32,0.1
498,112.9973,921,True,False,out_of_view,2026-05-17T21:44:37,0.1
499,173.9361,666,True,False,landing,2026-05-17T21:44:39,0.1
